step,time_s,red_score,looming,visible,attack,mode,danger_score,forward_velocity,dragonfly_state
7412,0.7411999999999347,0.0,0.0,False,False,normal,0.0,8.966050419515515,rest
7413,0.7412999999999347,0.0,0.0,False,False,normal,0.0,8.966555383530281,rest
7414,0.7413999999999347,0.0,0.0,False,False,normal,0.0,8.967065158612574,rest
7415,0.7414999999999347,0.0,0.0,False,False,normal,0.0,8.967578998294961,rest
7416,0.7415999999999346,0.0,0.0,False,False,normal,0.0,8.968095527085035,rest
7417,0.7416999999999346,0.0,0.0,False,False,normal,0.0,8.968613765794327,rest
7418,0.7417999999999346,0.0,0.0,False,False,normal,0.0,8.96913318027252,rest
7419,0.7418999999999346,0.0,0.0,False,False,normal,0.0,8.96965356202267,rest
7420,0.7419999999999346,0.0,0.0,False,False,normal,0.0,8.970174896658616,rest
7421,0.7420999999999346,0.0,0.0,False,False,normal,0.0,8.970697264092134,rest
7422,0.7421999999999346,0.0,0.0,False,False,normal,0.0,8.971220684985333,rest
7423,0.7422999999999346,0.0,0.0,False,False,normal,0.0,8.971747040377222,rest
7424,0.7423999999999346,0.0,0.0,False,False,normal,0.0,8.972277383313159,rest
7425,0.7424999999999345,0.0,0.0,False,False,normal,0.0,8.97281150766678,rest
7426,0.7425999999999345,0.0,0.0,False,False,normal,0.0,8.973348443648213,rest
7427,0.7426999999999345,0.0,0.0,False,False,normal,0.0,8.973887465633151,rest
7428,0.7427999999999345,0.0,0.0,False,False,normal,0.0,8.974428156409855,rest
7429,0.7428999999999345,0.0,0.0,False,False,normal,0.0,8.974970339535414,rest
7430,0.7429999999999345,0.0,0.0,False,False,normal,0.0,8.975513972489503,rest
7431,0.7430999999999345,0.0,0.0,False,False,normal,0.0,8.976059029623567,rest
7432,0.7431999999999345,0.0,0.0,False,False,normal,0.0,8.976605427442262,rest
7433,0.7432999999999345,0.0,0.0,False,False,normal,0.0,8.977152994653215,rest
7434,0.7433999999999344,0.0,0.0,False,False,normal,0.0,8.977701473787064,rest
7435,0.7434999999999344,0.0,0.0,False,False,normal,0.0,8.978251781223598,rest
7436,0.7435999999999344,0.0,0.0,False,False,normal,0.0,8.978804462537237,rest
7437,0.7436999999999344,0.0,0.0,False,False,normal,0.0,8.979359828088409,rest
7438,0.7437999999999344,0.0,0.0,False,False,normal,0.0,8.97991801463533,rest
7439,0.7438999999999344,0.0,0.0,False,False,normal,0.0,8.980479022316082,rest
7440,0.7439999999999344,0.0,0.0,False,False,normal,0.0,8.981042738278806,rest
7441,0.7440999999999344,0.0,0.0,False,False,normal,0.0,8.981608952337565,rest
7442,0.7441999999999344,0.0,0.0,False,False,normal,0.0,8.982177369544315,rest
7443,0.7442999999999343,0.0,0.0,False,False,normal,0.0,8.98274765421721,rest
7444,0.7443999999999343,0.0,0.0,False,False,normal,0.0,8.983319453178385,rest
7445,0.7444999999999343,0.0,0.0,False,False,normal,0.0,8.983891808101847,rest
7446,0.7445999999999343,0.0,0.0,False,False,normal,0.0,8.984464059873204,rest
7447,0.7446999999999343,0.0,0.0,False,False,normal,0.0,8.98503749793772,rest
7448,0.7447999999999343,0.0,0.0,False,False,normal,0.0,8.985613111052853,rest
7449,0.7448999999999343,0.0,0.0,False,False,normal,0.0,8.986191491065924,rest
7450,0.7449999999999343,0.0,0.0,False,False,normal,0.0,8.9867728609336,rest
7451,0.7450999999999343,0.0,0.0,False,False,normal,0.0,8.987357162093593,rest
7452,0.7451999999999342,0.0,0.0,False,False,normal,0.0,8.987944146856519,rest
7453,0.7452999999999342,0.0,0.0,False,False,normal,0.0,8.98853346071425,rest
7454,0.7453999999999342,0.0,0.0,False,False,normal,0.0,8.98912402954328,rest
7455,0.7454999999999342,0.0,0.0,False,False,normal,0.0,8.989715057829825,rest
7456,0.7455999999999342,0.0,0.0,False,False,normal,0.0,8.99030614521765,rest
7457,0.7456999999999342,0.0,0.0,False,False,normal,0.0,8.990897179562703,rest
7458,0.7457999999999342,0.0,0.0,False,False,normal,0.0,8.991489599328421,rest
7459,0.7458999999999342,0.0,0.0,False,False,normal,0.0,8.992084374288451,rest
7460,0.7459999999999342,0.0,0.0,False,False,normal,0.0,8.992681929397733,rest
7461,0.7460999999999341,0.0,0.0,False,False,normal,0.0,8.993282270709159,rest
7462,0.7461999999999341,0.0,0.0,False,False,normal,0.0,8.993885142677074,rest
7463,0.7462999999999341,0.0,0.0,False,False,normal,0.0,8.994489490442188,rest
7464,0.7463999999999341,0.0,0.0,False,False,normal,0.0,8.99509452904474,rest
7465,0.7464999999999341,0.0,0.0,False,False,normal,0.0,8.995699890618315,rest
7466,0.7465999999999341,0.0,0.0,False,False,normal,0.0,8.996305487075327,rest
7467,0.7466999999999341,0.0,0.0,False,False,normal,0.0,8.996911376491415,rest
7468,0.7467999999999341,0.0,0.0,False,False,normal,0.0,8.997517644574247,rest
7469,0.7468999999999341,0.0,0.0,False,False,normal,0.0,8.99812554915375,rest
7470,0.746999999999934,0.0,0.0,False,False,normal,0.0,8.998735809766703,rest
7471,0.747099999999934,0.0,0.0,False,False,normal,0.0,8.999348606994728,rest
7472,0.747199999999934,0.0,0.0,False,False,normal,0.0,8.999963050516634,rest
7473,0.747299999999934,0.0,0.0,False,False,normal,0.0,9.000578393713072,rest
7474,0.747399999999934,0.0,0.0,False,False,normal,0.0,9.00119424971916,rest
7475,0.747499999999934,0.0,0.0,False,False,normal,0.0,9.001810506713458,rest
7476,0.747599999999934,0.0,0.0,False,False,normal,0.0,9.002427220633386,rest
7477,0.747699999999934,0.0,0.0,False,False,normal,0.0,9.00304450475484,rest
7478,0.747799999999934,0.0,0.0,False,False,normal,0.0,9.003662447039424,rest
7479,0.747899999999934,0.0,0.0,False,False,normal,0.0,9.004281063145509,rest
7480,0.7479999999999339,0.0,0.0,False,False,normal,0.0,9.004900283504341,rest
7481,0.7480999999999339,0.0,0.0,False,False,normal,0.0,9.005520078785112,rest
7482,0.7481999999999339,0.0,0.0,False,False,normal,0.0,9.00614031682875,rest
7483,0.7482999999999339,0.0,0.0,False,False,normal,0.0,9.006760938961754,rest
7484,0.7483999999999339,0.0,0.0,False,False,normal,0.0,9.007381975845941,rest
7485,0.7484999999999339,0.0,0.0,False,False,normal,0.0,9.00800351769972,rest
7486,0.7485999999999339,0.0,0.0,False,False,normal,0.0,9.008625677243469,rest
7487,0.7486999999999339,0.0,0.0,False,False,normal,0.0,9.009248556423334,rest
7488,0.7487999999999339,0.0,0.0,False,False,normal,0.0,9.009872221776302,rest
7489,0.7488999999999338,0.0,0.0,False,False,normal,0.0,9.010496690584231,rest
7490,0.7489999999999338,0.0,0.0,False,False,normal,0.0,9.011121927851368,rest
7491,0.7490999999999338,0.0,0.0,False,False,normal,0.0,9.011746821881024,rest
7492,0.7491999999999338,0.0,0.0,False,False,normal,0.0,9.012370605181424,rest
7493,0.7492999999999338,0.0,0.0,False,False,normal,0.0,9.012993905483382,rest
7494,0.7493999999999338,0.0,0.0,False,False,normal,0.0,9.013617298043325,rest
7495,0.7494999999999338,0.0,0.0,False,False,normal,0.0,9.014241171670436,rest
7496,0.7495999999999338,0.0,0.0,False,False,normal,0.0,9.014865757771041,rest
7497,0.7496999999999338,0.0,0.0,False,False,normal,0.0,9.015491165682587,rest
7498,0.7497999999999337,0.0,0.0,False,False,normal,0.0,9.016117420226141,rest
7499,0.7498999999999337,0.0,0.0,False,False,normal,0.0,9.01674449577088,rest
7500,0.7499999999999337,0.0,0.0,False,False,normal,0.0,9.017372341871031,rest
7501,0.7500999999999337,0.0,0.0,False,False,normal,0.0,9.017999733099835,rest
7502,0.7501999999999337,0.0,0.0,False,False,normal,0.0,9.018625872815665,rest
7503,0.7502999999999337,0.0,0.0,False,False,normal,0.0,9.019250496994724,rest
7504,0.7503999999999337,0.0,0.0,False,False,normal,0.0,9.019873678196914,rest
7505,0.7504999999999337,0.0,0.0,False,False,normal,0.0,9.020496486070105,rest
7506,0.7505999999999337,0.0,0.0,False,False,normal,0.0,9.021119688635663,rest
7507,0.7506999999999336,0.0,0.0,False,False,normal,0.0,9.021743686485884,rest
7508,0.7507999999999336,0.0,0.0,False,False,normal,0.0,9.02236858273102,rest
7509,0.7508999999999336,0.0,0.0,False,False,normal,0.0,9.022994291019831,rest
7510,0.7509999999999336,0.0,0.0,False,False,normal,0.0,9.023619449281732,rest
7511,0.7510999999999336,0.0,0.0,False,False,normal,0.0,9.024243118883014,rest
7512,0.7511999999999336,0.0,0.0,False,False,normal,0.0,9.024864928086506,rest
7513,0.7512999999999336,0.0,0.0,False,False,normal,0.0,9.02548489255022,rest
7514,0.7513999999999336,0.0,0.0,False,False,normal,0.0,9.02610322074543,rest
7515,0.7514999999999336,0.0,0.0,False,False,normal,0.0,9.026720161639298,rest
7516,0.7515999999999335,0.0,0.0,False,False,normal,0.0,9.02733680246338,rest
7517,0.7516999999999335,0.0,0.0,False,False,normal,0.0,9.027953847128115,rest
7518,0.7517999999999335,0.0,0.0,False,False,normal,0.0,9.028571554331968,rest
7519,0.7518999999999335,0.0,0.0,False,False,normal,0.0,9.029188704464712,rest
7520,0.7519999999999335,0.0,0.0,False,False,normal,0.0,9.02980436481181,rest
7521,0.7520999999999335,0.0,0.0,False,False,normal,0.0,9.03041811482958,rest
7522,0.7521999999999335,0.0,0.0,False,False,normal,0.0,9.03102991634077,rest
7523,0.7522999999999335,0.0,0.0,False,False,normal,0.0,9.031639946732682,rest
7524,0.7523999999999335,0.0,0.0,False,False,normal,0.0,9.032248453947227,rest
7525,0.7524999999999334,0.0,0.0,False,False,normal,0.0,9.032855653187411,rest
7526,0.7525999999999334,0.0,0.0,False,False,normal,0.0,9.033461689237196,rest
7527,0.7526999999999334,0.0,0.0,False,False,normal,0.0,9.034067483269931,rest
7528,0.7527999999999334,0.0,0.0,False,False,normal,0.0,9.034672355764554,rest
7529,0.7528999999999334,0.0,0.0,False,False,normal,0.0,9.035275709352726,rest
7530,0.7529999999999334,0.0,0.0,False,False,normal,0.0,9.03587726875632,rest
7531,0.7530999999999334,0.0,0.0,False,False,normal,0.0,9.036477010980159,rest
7532,0.7531999999999334,0.0,0.0,False,False,normal,0.0,9.037075056823424,rest
7533,0.7532999999999334,0.0,0.0,False,False,normal,0.0,9.037671571915977,rest
7534,0.7533999999999333,0.0,0.0,False,False,normal,0.0,9.038266719484406,rest
7535,0.7534999999999333,0.0,0.0,False,False,normal,0.0,9.0388606375437,rest
7536,0.7535999999999333,0.0,0.0,False,False,normal,0.0,9.039453413665958,rest
7537,0.7536999999999333,0.0,0.0,False,False,normal,0.0,9.040045079388197,rest
7538,0.7537999999999333,0.0,0.0,False,False,normal,0.0,9.040635217679412,rest
7539,0.7538999999999333,0.0,0.0,False,False,normal,0.0,9.041223539101148,rest
7540,0.7539999999999333,0.0,0.0,False,False,normal,0.0,9.04180995999672,rest
7541,0.7540999999999333,0.0,0.0,False,False,normal,0.0,9.042394531730604,rest
7542,0.7541999999999333,0.0,0.0,False,False,normal,0.0,9.042977357705839,rest
7543,0.7542999999999332,0.0,0.0,False,False,normal,0.0,9.043558540476237,rest
7544,0.7543999999999332,0.0,0.0,False,False,normal,0.0,9.044138201220154,rest
7545,0.7544999999999332,0.0,0.0,False,False,normal,0.0,9.0447164157231,rest
7546,0.7545999999999332,0.0,0.0,False,False,normal,0.0,9.045293173248366,rest
7547,0.7546999999999332,0.0,0.0,False,False,normal,0.0,9.04586834563847,rest
7548,0.7547999999999332,0.0,0.0,False,False,normal,0.0,9.046440616890601,rest
7549,0.7548999999999332,0.0,0.0,False,False,normal,0.0,9.047009091949812,rest
7550,0.7549999999999332,0.0,0.0,False,False,normal,0.0,9.047573440884358,rest
7551,0.7550999999999332,0.0,0.0,False,False,normal,0.0,9.04813373286535,rest
7552,0.7551999999999331,0.0,0.0,False,False,normal,0.0,9.048690269027844,rest
7553,0.7552999999999331,0.0,0.0,False,False,normal,0.0,9.04924345018309,rest
7554,0.7553999999999331,0.0,0.0,False,False,normal,0.0,9.049793678969944,rest
7555,0.7554999999999331,0.0,0.0,False,False,normal,0.0,9.050341302951056,rest
7556,0.7555999999999331,0.0,0.0,False,False,normal,0.0,9.050886557555158,rest
7557,0.7556999999999331,0.0,0.0,False,False,normal,0.0,9.051429571084382,rest
7558,0.7557999999999331,0.0,0.0,False,False,normal,0.0,9.051969336056866,rest
7559,0.7558999999999331,0.0,0.0,False,False,normal,0.0,9.052505244297153,rest
7560,0.7559999999999331,0.0,0.0,False,False,normal,0.0,9.053037207480287,rest
7561,0.756099999999933,0.0,0.0,False,False,normal,0.0,9.053565462749383,rest
7562,0.756199999999933,0.0,0.0,False,False,normal,0.0,9.054090397907954,rest
7563,0.756299999999933,0.0,0.0,False,False,normal,0.0,9.05461240764841,rest
7564,0.756399999999933,0.0,0.0,False,False,normal,0.0,9.055131804337433,rest
7565,0.756499999999933,0.0,0.0,False,False,normal,0.0,9.055648780058027,rest
7566,0.756599999999933,0.0,0.0,False,False,normal,0.0,9.056163378397628,rest
7567,0.756699999999933,0.0,0.0,False,False,normal,0.0,9.056675521543099,rest
7568,0.756799999999933,0.0,0.0,False,False,normal,0.0,9.057184151490404,rest
7569,0.756899999999933,0.0,0.0,False,False,normal,0.0,9.057688578245017,rest
7570,0.756999999999933,0.0,0.0,False,False,normal,0.0,9.0581886103664,rest
7571,0.7570999999999329,0.0,0.0,False,False,normal,0.0,9.058684377516421,rest
7572,0.7571999999999329,0.0,0.0,False,False,normal,0.0,9.0591761671696,rest
7573,0.7572999999999329,0.0,0.0,False,False,normal,0.0,9.059664288120059,rest
7574,0.7573999999999329,0.0,0.0,False,False,normal,0.0,9.060148984564396,rest
7575,0.7574999999999329,0.0,0.0,False,False,normal,0.0,9.060630398647412,rest
7576,0.7575999999999329,0.0,0.0,False,False,normal,0.0,9.061108571028493,rest
7577,0.7576999999999329,0.0,0.0,False,False,normal,0.0,9.061583465531347,rest
7578,0.7577999999999329,0.0,0.0,False,False,normal,0.0,9.062054208853398,rest
7579,0.7578999999999328,0.0,0.0,False,False,normal,0.0,9.06252023868997,rest
7580,0.7579999999999328,0.0,0.0,False,False,normal,0.0,9.0629814344601,rest
7581,0.7580999999999328,0.0,0.0,False,False,normal,0.0,9.06343798551669,rest
7582,0.7581999999999328,0.0,0.0,False,False,normal,0.0,9.063890237054554,rest
7583,0.7582999999999328,0.0,0.0,False,False,normal,0.0,9.064338606424514,rest
7584,0.7583999999999328,0.0,0.0,False,False,normal,0.0,9.064783511117724,rest
7585,0.7584999999999328,0.0,0.0,False,False,normal,0.0,9.065225310615459,rest
7586,0.7585999999999328,0.0,0.0,False,False,normal,0.0,9.065664266825257,rest
7587,0.7586999999999328,0.0,0.0,False,False,normal,0.0,9.066100524293851,rest
7588,0.7587999999999328,0.0,0.0,False,False,normal,0.0,9.066534108202141,rest
7589,0.7588999999999327,0.0,0.0,False,False,normal,0.0,9.06696493612458,rest
7590,0.7589999999999327,0.0,0.0,False,False,normal,0.0,9.067392838685436,rest
7591,0.7590999999999327,0.0,0.0,False,False,normal,0.0,9.067817584375824,rest
7592,0.7591999999999327,0.0,0.0,False,False,normal,0.0,9.068238904609716,rest
7593,0.7592999999999327,0.0,0.0,False,False,normal,0.0,9.068656516263234,rest
7594,0.7593999999999327,0.0,0.0,False,False,normal,0.0,9.069070140157995,rest
7595,0.7594999999999327,0.0,0.0,False,False,normal,0.0,9.06947951499437,rest
7596,0.7595999999999327,0.0,0.0,False,False,normal,0.0,9.06988440699092,rest
7597,0.7596999999999327,0.0,0.0,False,False,normal,0.0,9.070285357225513,rest
7598,0.7597999999999326,0.0,0.0,False,False,normal,0.0,9.07068220292326,rest
7599,0.7598999999999326,0.0,0.0,False,False,normal,0.0,9.071074665695445,rest
7600,0.7599999999999326,0.0,0.0,False,False,normal,0.0,9.071463008596464,rest
7601,0.7600999999999326,0.0,0.0,False,False,normal,0.0,9.071847149590432,rest
7602,0.7601999999999326,0.0,0.0,False,False,normal,0.0,9.072226854032744,rest
7603,0.7602999999999326,0.0,0.0,False,False,normal,0.0,9.072601867080255,rest
7604,0.7603999999999326,0.0,0.0,False,False,normal,0.0,9.07297291440787,rest
7605,0.7604999999999326,0.0,0.0,False,False,normal,0.0,9.073341254825309,rest
7606,0.7605999999999326,0.0,0.0,False,False,normal,0.0,9.073708293637942,rest
7607,0.7606999999999325,0.0,0.0,False,False,normal,0.0,9.074074564260137,rest
7608,0.7607999999999325,0.0,0.0,False,False,normal,0.0,9.074440385033649,rest
7609,0.7608999999999325,0.0,0.0,False,False,normal,0.0,9.074805615862875,rest
7610,0.7609999999999325,0.0,0.0,False,False,normal,0.0,9.075169857449197,rest
7611,0.7610999999999325,0.0,0.0,False,False,normal,0.0,9.075532571869797,rest
7612,0.7611999999999325,0.0,0.0,False,False,normal,0.0,9.07589316300243,rest
7613,0.7612999999999325,0.0,0.0,False,False,normal,0.0,9.076251031217893,rest
7614,0.7613999999999325,0.0,0.0,False,False,normal,0.0,9.07660672417832,rest
7615,0.7614999999999325,0.0,0.0,False,False,normal,0.0,9.07696115629409,rest
7616,0.7615999999999324,0.0,0.0,False,False,normal,0.0,9.07731426866668,rest
7617,0.7616999999999324,0.0,0.0,False,False,normal,0.0,9.077665592179967,rest
7618,0.7617999999999324,0.0,0.0,False,False,normal,0.0,9.078014482237652,rest
7619,0.7618999999999324,0.0,0.0,False,False,normal,0.0,9.078360229851647,rest
7620,0.7619999999999324,0.0,0.0,False,False,normal,0.0,9.078702127884974,rest
7621,0.7620999999999324,0.0,0.0,False,False,normal,0.0,9.079039767709764,rest
7622,0.7621999999999324,0.0,0.0,False,False,normal,0.0,9.079372790547135,rest
7623,0.7622999999999324,0.0,0.0,False,False,normal,0.0,9.079700844845288,rest
7624,0.7623999999999324,0.0,0.0,False,False,normal,0.0,9.080023785871072,rest
7625,0.7624999999999323,0.0,0.0,False,False,normal,0.0,9.080341637944915,rest
7626,0.7625999999999323,0.0,0.0,False,False,normal,0.0,9.08065456510219,rest
7627,0.7626999999999323,0.0,0.0,False,False,normal,0.0,9.08096293079624,rest
7628,0.7627999999999323,0.0,0.0,False,False,normal,0.0,9.081267164755007,rest
7629,0.7628999999999323,0.0,0.0,False,False,normal,0.0,9.081567793026387,rest
7630,0.7629999999999323,0.0,0.0,False,False,normal,0.0,9.081865483515479,rest
7631,0.7630999999999323,0.0,0.0,False,False,normal,0.0,9.082160894301955,rest
7632,0.7631999999999323,0.0,0.0,False,False,normal,0.0,9.082454691102466,rest
7633,0.7632999999999323,0.0,0.0,False,False,normal,0.0,9.082747508149556,rest
7634,0.7633999999999322,0.0,0.0,False,False,normal,0.0,9.083039907056515,rest
7635,0.7634999999999322,0.0,0.0,False,False,normal,0.0,9.083332390267437,rest
7636,0.7635999999999322,0.0,0.0,False,False,normal,0.0,9.08362532159803,rest
7637,0.7636999999999322,0.0,0.0,False,False,normal,0.0,9.083919019999199,rest
7638,0.7637999999999322,0.0,0.0,False,False,normal,0.0,9.084213806522829,rest
7639,0.7638999999999322,0.0,0.0,False,False,normal,0.0,9.084509980102704,rest
7640,0.7639999999999322,0.0,0.0,False,False,normal,0.0,9.084807785419198,rest
7641,0.7640999999999322,0.0,0.0,False,False,normal,0.0,9.085107312358708,rest
7642,0.7641999999999322,0.0,0.0,False,False,normal,0.0,9.085408583889317,rest
7643,0.7642999999999321,0.0,0.0,False,False,normal,0.0,9.085711650578233,rest
7644,0.7643999999999321,0.0,0.0,False,False,normal,0.0,9.086016589507913,rest
7645,0.7644999999999321,0.0,0.0,False,False,normal,0.0,9.08632334571713,rest
7646,0.7645999999999321,0.0,0.0,False,False,normal,0.0,9.086631874762599,rest
7647,0.7646999999999321,0.0,0.0,False,False,normal,0.0,9.086942212320423,rest
7648,0.7647999999999321,0.0,0.0,False,False,normal,0.0,9.08725445271221,rest
7649,0.7648999999999321,0.0,0.0,False,False,normal,0.0,9.087568537007838,rest
7650,0.7649999999999321,0.0,0.0,False,False,normal,0.0,9.087884432327563,rest
7651,0.7650999999999321,0.0,0.0,False,False,normal,0.0,9.088202197416905,rest
7652,0.765199999999932,0.0,0.0,False,False,normal,0.0,9.088521955907936,rest
7653,0.765299999999932,0.0,0.0,False,False,normal,0.0,9.088843854972739,rest
7654,0.765399999999932,0.0,0.0,False,False,normal,0.0,9.089167773967562,rest
7655,0.765499999999932,0.0,0.0,False,False,normal,0.0,9.08949362460624,rest
7656,0.765599999999932,0.0,0.0,False,False,normal,0.0,9.089821434195567,rest
7657,0.765699999999932,0.0,0.0,False,False,normal,0.0,9.09015132265657,rest
7658,0.765799999999932,0.0,0.0,False,False,normal,0.0,9.090483141400123,rest
7659,0.765899999999932,0.0,0.0,False,False,normal,0.0,9.090816826842438,rest
7660,0.765999999999932,0.0,0.0,False,False,normal,0.0,9.091152463059512,rest
7661,0.766099999999932,0.0,0.0,False,False,normal,0.0,9.091490239884562,rest
7662,0.7661999999999319,0.0,0.0,False,False,normal,0.0,9.091830395666133,rest
7663,0.7662999999999319,0.0,0.0,False,False,normal,0.0,9.092172765730359,rest
7664,0.7663999999999319,0.0,0.0,False,False,normal,0.0,9.092517255682697,rest
7665,0.7664999999999319,0.0,0.0,False,False,normal,0.0,9.092863924167602,rest
7666,0.7665999999999319,0.0,0.0,False,False,normal,0.0,9.093212946756067,rest
7667,0.7666999999999319,0.0,0.0,False,False,normal,0.0,9.093564106206665,rest
7668,0.7667999999999319,0.0,0.0,False,False,normal,0.0,9.093917306017808,rest
7669,0.7668999999999319,0.0,0.0,False,False,normal,0.0,9.094272633627224,rest
7670,0.7669999999999318,0.0,0.0,False,False,normal,0.0,9.094630307124074,rest
7671,0.7670999999999318,0.0,0.0,False,False,normal,0.0,9.094990606370514,rest
7672,0.7671999999999318,0.0,0.0,False,False,normal,0.0,9.095353273956077,rest
7673,0.7672999999999318,0.0,0.0,False,False,normal,0.0,9.095718154349834,rest
7674,0.7673999999999318,0.0,0.0,False,False,normal,0.0,9.09608527899222,rest
7675,0.7674999999999318,0.0,0.0,False,False,normal,0.0,9.096454820522764,rest
7676,0.7675999999999318,0.0,0.0,False,False,normal,0.0,9.0968270258157,rest
7677,0.7676999999999318,0.0,0.0,False,False,normal,0.0,9.097201543993286,rest
7678,0.7677999999999318,0.0,0.0,False,False,normal,0.0,9.097578153964498,rest
7679,0.7678999999999317,0.0,0.0,False,False,normal,0.0,9.097956846628733,rest
7680,0.7679999999999317,0.0,0.0,False,False,normal,0.0,9.098337772801246,rest
7681,0.7680999999999317,0.0,0.0,False,False,normal,0.0,9.098721170329776,rest
7682,0.7681999999999317,0.0,0.0,False,False,normal,0.0,9.099106620504962,rest
7683,0.7682999999999317,0.0,0.0,False,False,normal,0.0,9.099493855633224,rest
7684,0.7683999999999317,0.0,0.0,False,False,normal,0.0,9.099882840492073,rest
7685,0.7684999999999317,0.0,0.0,False,False,normal,0.0,9.100273715918782,rest
7686,0.7685999999999317,0.0,0.0,False,False,normal,0.0,9.100666721751427,rest
7687,0.7686999999999317,0.0,0.0,False,False,normal,0.0,9.101061371876442,rest
7688,0.7687999999999316,0.0,0.0,False,False,normal,0.0,9.101457357061628,rest
7689,0.7688999999999316,0.0,0.0,False,False,normal,0.0,9.101854626698367,rest
7690,0.7689999999999316,0.0,0.0,False,False,normal,0.0,9.10225327593333,rest
7691,0.7690999999999316,0.0,0.0,False,False,normal,0.0,9.102653484116765,rest
7692,0.7691999999999316,0.0,0.0,False,False,normal,0.0,9.103055522863247,rest
7693,0.7692999999999316,0.0,0.0,False,False,normal,0.0,9.103458814309453,rest
7694,0.7693999999999316,0.0,0.0,False,False,normal,0.0,9.103862495304762,rest
7695,0.7694999999999316,0.0,0.0,False,False,normal,0.0,9.10426610727731,rest
7696,0.7695999999999316,0.0,0.0,False,False,normal,0.0,9.104669595568541,rest
7697,0.7696999999999316,0.0,0.0,False,False,normal,0.0,9.105073194278436,rest
7698,0.7697999999999315,0.0,0.0,False,False,normal,0.0,9.105477304566449,rest
7699,0.7698999999999315,0.0,0.0,False,False,normal,0.0,9.105882396524613,rest
7700,0.7699999999999315,0.0,0.0,False,False,normal,0.0,9.106288939997524,rest
7701,0.7700999999999315,0.0,0.0,False,False,normal,0.0,9.106696336367254,rest
7702,0.7701999999999315,0.0,0.0,False,False,normal,0.0,9.10710363403153,rest
7703,0.7702999999999315,0.0,0.0,False,False,normal,0.0,9.107510319913219,rest
7704,0.7703999999999315,0.0,0.0,False,False,normal,0.0,9.107916320246126,rest
7705,0.7704999999999315,0.0,0.0,False,False,normal,0.0,9.108321879396255,rest
7706,0.7705999999999315,0.0,0.0,False,False,normal,0.0,9.108727431011308,rest
7707,0.7706999999999314,0.0,0.0,False,False,normal,0.0,9.109133492986846,rest
7708,0.7707999999999314,0.0,0.0,False,False,normal,0.0,9.109540591912562,rest
7709,0.7708999999999314,0.0,0.0,False,False,normal,0.0,9.109948088280248,rest
7710,0.7709999999999314,0.0,0.0,False,False,normal,0.0,9.110355558921952,rest
7711,0.7710999999999314,0.0,0.0,False,False,normal,0.0,9.110762902255438,rest
7712,0.7711999999999314,0.0,0.0,False,False,normal,0.0,9.111170271640157,rest
7713,0.7712999999999314,0.0,0.0,False,False,normal,0.0,9.111577980334653,rest
7714,0.7713999999999314,0.0,0.0,False,False,normal,0.0,9.111985319597142,rest
7715,0.7714999999999314,0.0,0.0,False,False,normal,0.0,9.112391869787036,rest
7716,0.7715999999999313,0.0,0.0,False,False,normal,0.0,9.112797570852003,rest
7717,0.7716999999999313,0.0,0.0,False,False,normal,0.0,9.113202636901734,rest
7718,0.7717999999999313,0.0,0.0,False,False,normal,0.0,9.113607450764203,rest
7719,0.7718999999999313,0.0,0.0,False,False,normal,0.0,9.11401247472348,rest
7720,0.7719999999999313,0.0,0.0,False,False,normal,0.0,9.114416983525182,rest
7721,0.7720999999999313,0.0,0.0,False,False,normal,0.0,9.114820521963786,rest
7722,0.7721999999999313,0.0,0.0,False,False,normal,0.0,9.115222994924109,rest
7723,0.7722999999999313,0.0,0.0,False,False,normal,0.0,9.115624589215448,rest
7724,0.7723999999999313,0.0,0.0,False,False,normal,0.0,9.116025669981177,rest
7725,0.7724999999999312,0.0,0.0,False,False,normal,0.0,9.116426690510718,rest
7726,0.7725999999999312,0.0,0.0,False,False,normal,0.0,9.116826889034488,rest
7727,0.7726999999999312,0.0,0.0,False,False,normal,0.0,9.117225784949346,rest
7728,0.7727999999999312,0.0,0.0,False,False,normal,0.0,9.117623264025285,rest
7729,0.7728999999999312,0.0,0.0,False,False,normal,0.0,9.1180194985545,rest
7730,0.7729999999999312,0.0,0.0,False,False,normal,0.0,9.11841484344436,rest
7731,0.7730999999999312,0.0,0.0,False,False,normal,0.0,9.11880974628817,rest
7732,0.7731999999999312,0.0,0.0,False,False,normal,0.0,9.119203428737169,rest
7733,0.7732999999999312,0.0,0.0,False,False,normal,0.0,9.119595398713004,rest
7734,0.7733999999999311,0.0,0.0,False,False,normal,0.0,9.119985534032043,rest
7735,0.7734999999999311,0.0,0.0,False,False,normal,0.0,9.120374003460148,rest
7736,0.7735999999999311,0.0,0.0,False,False,normal,0.0,9.12076116383229,rest
7737,0.7736999999999311,0.0,0.0,False,False,normal,0.0,9.121147470643695,rest
7738,0.7737999999999311,0.0,0.0,False,False,normal,0.0,9.121532147014834,rest
7739,0.7738999999999311,0.0,0.0,False,False,normal,0.0,9.121914706049301,rest
7740,0.7739999999999311,0.0,0.0,False,False,normal,0.0,9.122295031867708,rest
7741,0.7740999999999311,0.0,0.0,False,False,normal,0.0,9.122673301016802,rest
7742,0.774199999999931,0.0,0.0,False,False,normal,0.0,9.123049880377785,rest
7743,0.774299999999931,0.0,0.0,False,False,normal,0.0,9.123425238388972,rest
7744,0.774399999999931,0.0,0.0,False,False,normal,0.0,9.123798618321391,rest
